srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,stcpb,dtcpb,smeansz,dmeansz,res_bdy_len,sjit,djit,sintpkt,dintpkt,tcprtt,synack,ackdat,ct_state_ttl,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_src_ltm,attack_cat,label
34.0,27687.0,9.0,1202.0,120.0,2.0,0.004704,568.0,312.0,31.0,29.0,0.0,0.0,0.0,724489.8125,397959.1875,4.0,4.0,0.0,0.0,0.0,142.0,78.0,0.0,1.7828540000000002,1.5035459999999998,1.266667,1.067667,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0
35.0,48705.0,8.0,47344.0,120.0,2.0,0.001051,130.0,162.0,31.0,29.0,0.0,0.0,2.0,494766.9063,616555.6875,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.009000000000000001,0.006,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0,0
18.0,90.0,29.0,47344.0,120.0,6.0,6e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,176000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,0,0
28.0,46486.0,10.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,33.0,33.0,33.0,4,1
30.0,597.0,16.0,37977.0,114.0,5.0,0.998168,3020.0,802.0,254.0,252.0,3.0,2.0,0.0,22192.65625,5786.601074,12.0,10.0,255.0,2780189266.0,1961409805.0,252.0,80.0,0.0,5000.850813,151.633359,87.84218299999998,98.786664,0.182468,0.109085,0.073383,1.0,0.0,4.0,3.0,3.0,6,1
36.0,21722.0,27.0,9938.0,114.0,5.0,0.0464,320.0,1948.0,31.0,29.0,1.0,2.0,4.0,46034.48438,293965.5313,6.0,8.0,255.0,2526434143.0,531641486.0,53.0,244.0,0.0,641.9047469999998,15.733339,9.2172,6.550429,0.000681,0.000544,0.00013700000000000002,0.0,0.0,3.0,6.0,3.0,0,0
39.0,27561.0,21.0,47344.0,120.0,2.0,0.001041,130.0,162.0,31.0,29.0,0.0,0.0,2.0,499519.6875,622478.375,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0,0
40.0,2163.0,24.0,17974.0,120.0,2.0,0.001775,520.0,304.0,31.0,29.0,0.0,0.0,0.0,1757746.5,1027605.625,4.0,4.0,0.0,0.0,0.0,130.0,76.0,0.0,0.630504,0.321269,0.450333,0.231667,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0,0
30.0,339.0,12.0,8696.0,114.0,5.0,1.1673862972238698,1411.0,634.0,254.0,252.0,4.0,2.0,0.0,9067.943634318986,3983.9028164979572,15.0,11.0,255.0,2956616089.0,1594366501.0,89.0,53.0,0.0,4068.915622618867,150.22109786327317,76.39131651498674,109.5063242349828,0.13546291176731162,0.09100821101018644,0.04445470075712519,1.0,0.0,4.0,3.0,2.0,6,1
36.0,77122.0,8.0,46132.0,114.0,5.0,0.00921,1920.0,4312.0,31.0,29.0,6.0,6.0,0.0,1592182.5,3590011.0,22.0,24.0,255.0,2773141243.0,628011627.0,87.0,180.0,0.0,29.625775,22.337862,0.421333,0.351826,0.001265,0.001117,0.000148,0.0,0.0,1.0,8.0,1.0,0,0
42.0,2892.0,27.0,61478.0,114.0,5.0,3.780265,13766.0,548216.0,31.0,29.0,21.0,197.0,0.0,29011.722660000003,1157516.75,240.0,438.0,255.0,1450772943.0,1480473288.0,57.0,1252.0,0.0,3412.0057950000005,2526.327088,15.815632,8.649308999999999,0.000637,0.000509,0.000128,0.0,0.0,5.0,9.0,1.0,0,0
30.0,146.0,14.0,7959.0,114.0,5.0,0.490866,2516.0,268.0,254.0,252.0,2.0,1.0,0.0,36914.35156,3650.690674,10.0,6.0,255.0,2199118137.0,458613703.0,252.0,45.0,0.0,2765.956151000001,123.556398,54.43755600000001,78.261398,0.136811,0.099558,0.037253,1.0,0.0,7.0,8.0,7.0,0,0
42.0,8814.0,20.0,1202.0,120.0,2.0,0.004808,568.0,320.0,31.0,29.0,0.0,0.0,0.0,708818.6875,399334.4688,4.0,4.0,0.0,0.0,0.0,142.0,80.0,0.0,1.737364,1.535364,1.236,1.094667,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0,0
38.0,62759.0,23.0,30696.0,114.0,5.0,0.005123,4480.0,2456.0,31.0,29.0,7.0,7.0,0.0,6608627.5,3622877.25,18.0,18.0,255.0,1638383433.0,3791152946.0,249.0,136.0,0.0,14.468861,0.34108,0.282941,0.269647,0.000674,0.000533,0.00014099999999999998,0.0,0.0,7.0,9.0,3.0,0,0
28.0,0.0,17.0,1.0,122.0,6.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,5.0,8,1
31.0,90.0,18.0,47344.0,120.0,6.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,2.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,22.0,22.0,22.0,4,1
29.0,0.0,17.0,1.0,36.0,6.0,1e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,800000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,5.0,8,1
31.0,46486.0,18.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,41.0,41.0,41.0,4,1
30.0,20022.0,13.0,46242.0,120.0,6.0,8e-06,104.0,0.0,254.0,0.0,0.0,0.0,0.0,52000000.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,6.0,13.0,4.0,0,0
15.0,46486.0,31.0,47344.0,120.0,6.0,1e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,1056000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0,0
42.0,98309.0,9.0,47344.0,120.0,2.0,0.001052,146.0,178.0,31.0,29.0,0.0,0.0,2.0,555133.0625,676806.125,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0,0
42.0,48805.0,8.0,47344.0,120.0,2.0,0.00107,146.0,178.0,31.0,29.0,0.0,0.0,2.0,545794.375,665420.5625,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.005,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0,0
42.0,17868.0,20.0,28758.0,114.0,5.0,0.0479,2542.0,21450.0,31.0,29.0,7.0,14.0,0.0,414029.25,3497286.0,40.0,42.0,255.0,2772452147.0,686191246.0,64.0,511.0,0.0,0.0,71.888191,1.219128,1.155049,0.000674,0.000539,0.000135,0.0,0.0,11.0,2.0,4.0,0,0
39.0,7605.0,9.0,35597.0,114.0,5.0,0.012877,2542.0,23516.0,31.0,29.0,7.0,14.0,0.0,1540110.375,14262329.0,40.0,42.0,255.0,3977386801.0,3986098313.0,64.0,560.0,0.0,18.57924,17.849870000000006,0.32174400000000003,0.308925,0.000661,0.000513,0.000148,0.0,0.0,12.0,5.0,1.0,0,0
40.0,6427.0,26.0,47344.0,120.0,2.0,0.001086,146.0,178.0,31.0,29.0,0.0,0.0,2.0,537753.25,655616.9375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0,0
37.0,34992.0,22.0,61478.0,114.0,5.0,0.018979,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,608672.75,654618.25,16.0,18.0,255.0,233421557.0,237379375.0,96.0,91.0,0.0,75.246499,2.226276,1.2436,1.085706,0.000641,0.000518,0.000123,0.0,0.0,17.0,10.0,6.0,0,0
29.0,23752.0,10.0,62606.0,114.0,5.0,0.6579640522952952,1296.0,326.0,254.0,252.0,2.0,1.0,5.0,14811.544841257324,3474.420158338211,10.0,7.0,255.0,4156027149.0,2954107030.0,130.0,44.0,0.0,3925.0483640627253,125.54786331130815,64.21341122482252,89.83752680798278,0.13684263677246222,0.07568986081451415,0.061152775957948075,1.0,1.0,1.0,1.0,1.0,7,1
38.0,16688.0,23.0,29792.0,114.0,5.0,0.024807,3614.0,49590.0,31.0,29.0,7.0,24.0,0.0,1146128.125,15734591.0,60.0,62.0,255.0,1110523455.0,3270553529.0,60.0,800.0,0.0,22.184127,21.734249,0.415203,0.405517,0.000597,0.0004730000000000001,0.000124,0.0,0.0,2.0,6.0,1.0,0,0
28.0,0.0,13.0,1.0,122.0,6.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,6.0,9,1
33.0,4972.0,26.0,49448.0,114.0,5.0,0.006476000000000001,424.0,8824.0,31.0,29.0,1.0,4.0,4.0,458307.5938,9992588.0,8.0,12.0,255.0,152080911.0,159810803.0,53.0,735.0,0.0,59.575735,30.335752000000006,0.8809999999999999,0.5433640000000001,0.0006309999999999999,0.000496,0.000135,0.0,0.0,3.0,3.0,4.0,0,0
31.0,123657.0,10.0,46242.0,120.0,6.0,1.2e-05,1064.0,0.0,254.0,0.0,0.0,0.0,0.0,354666656.0,0.0,2.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,1.0,6,1
29.0,7416.0,13.0,22436.0,114.0,5.0,0.8006478814599853,1261.0,477.0,254.0,252.0,2.0,1.0,0.0,10737.761187948148,4059.450560440567,10.0,6.0,255.0,185816896.0,2083395160.0,110.0,65.0,0.0,4013.410647378868,173.01463208655758,75.89497771397899,115.3467119376042,0.14099355705023536,0.08202450968095988,0.0589690473692755,1.0,0.0,4.0,4.0,4.0,6,1
33.0,37425.0,9.0,63500.0,114.0,5.0,0.048774,2542.0,22592.0,31.0,29.0,7.0,14.0,0.0,406610.0625,3617501.0,40.0,42.0,255.0,1485317118.0,3677285728.0,64.0,538.0,0.0,73.130638,71.329303,1.242385,1.175463,0.0007019999999999999,0.000576,0.000126,0.0,0.0,12.0,5.0,2.0,0,0
28.0,90.0,10.0,47344.0,120.0,6.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,17.0,17.0,17.0,4,1
29.0,90.0,18.0,47344.0,120.0,6.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,38.0,38.0,38.0,4,1
30.0,22881.0,17.0,26736.0,114.0,5.0,1.493753,344.0,258.0,254.0,60.0,1.0,1.0,0.0,1612.046997,1151.462158,8.0,6.0,255.0,3002470534.0,4177112170.0,43.0,43.0,0.0,6724.7256,362.993562,123.143004,258.323594,0.450339,0.202131,0.248208,0.0,0.0,2.0,2.0,1.0,0,0
35.0,6676.0,21.0,61478.0,114.0,5.0,0.018548,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,622816.4375,669829.625,16.0,18.0,255.0,2093815964.0,2099451051.0,96.0,91.0,0.0,74.379059,2.0166,1.215,1.062471,0.000611,0.00048,0.000131,0.0,0.0,8.0,8.0,4.0,0,0
29.0,51698.0,10.0,62606.0,114.0,5.0,1.1745713445546164,1292.0,354.0,254.0,252.0,2.0,1.0,5.0,8326.387002237174,2219.4152782979554,10.0,8.0,255.0,2967822981.0,1716259623.0,129.0,44.0,0.0,7734.009044320202,220.30710967482452,127.6586754421826,149.18304493479886,0.2219261592419476,0.11437351172026294,0.10755264752168464,1.0,0.2807341529607359,1.0,1.0,1.0,7,1
38.0,26553.0,25.0,19345.0,114.0,5.0,0.21312,5174.0,83812.0,31.0,29.0,7.0,39.0,0.0,192079.5781,3111899.5,90.0,92.0,255.0,3040566996.0,891227477.0,57.0,911.0,0.0,119.805838,119.398962,2.390652,2.336088,0.000667,0.000532,0.000135,0.0,0.0,8.0,5.0,3.0,0,0
30.0,0.0,11.0,1.0,79.0,6.0,5.0528010000000005,2688.0,0.0,254.0,0.0,0.0,0.0,0.0,4154.527344,0.0,42.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,140.325453,0.0,123.239047,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1,1
42.0,92765.0,22.0,41403.0,114.0,5.0,0.022086,3598.0,45608.0,31.0,29.0,7.0,24.0,0.0,1281898.0,16253916.0,60.0,62.0,255.0,1035863939.0,1046223052.0,60.0,736.0,0.0,0.0,19.138125,0.369203,0.35336100000000004,0.000679,0.0005269999999999999,0.000152,0.0,0.0,9.0,9.0,1.0,0,0
31.0,64565.0,11.0,62606.0,114.0,5.0,0.422347,800.0,1064.0,62.0,252.0,2.0,2.0,5.0,13638.07422,17634.78711,10.0,8.0,255.0,4125223812.0,3075011977.0,80.0,133.0,132.0,666787.9454,22051.988,6710.4128,8386.2755,0.141751,0.061579,0.08017200000000001,1.0,16.0,7.0,7.0,7.0,9,1
36.0,30435.0,8.0,62460.0,114.0,5.0,0.308444,320.0,1938.0,31.0,29.0,1.0,2.0,4.0,6925.082031,43988.53516,6.0,8.0,255.0,1538127213.0,1674268117.0,53.0,242.0,0.0,4348.857625,107.462563,61.6254,43.997855,0.0005740000000000001,0.000456,0.000118,0.0,0.0,1.0,3.0,1.0,0,0
38.0,93617.0,24.0,33679.0,120.0,2.0,0.001702,536.0,304.0,31.0,29.0,0.0,0.0,0.0,1889541.625,1071680.375,4.0,4.0,0.0,0.0,0.0,134.0,76.0,0.0,0.595855,0.316548,0.424333,0.230333,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,0,0
35.0,70394.0,22.0,62606.0,114.0,5.0,1.89705,18890.0,1087890.0,31.0,29.0,2.0,370.0,0.0,79437.02344,4581564.0,354.0,746.0,255.0,1226519977.0,1227436195.0,53.0,1458.0,0.0,401.096044,261.363576,5.373062,2.545624,0.000709,0.000556,0.000153,0.0,0.0,23.0,7.0,1.0,0,0
18.0,90.0,31.0,47344.0,120.0,6.0,8e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,132000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0,0
38.0,21935.0,25.0,60541.0,114.0,5.0,0.036101,4238.0,62112.0,31.0,29.0,7.0,30.0,0.0,926290.1875,13578129.0,72.0,74.0,255.0,642667282.0,662573338.0,59.0,839.0,0.0,28.780495,28.819819,0.50407,0.487904,0.000599,0.000479,0.00012,0.0,0.0,6.0,1.0,2.0,0,0
37.0,25746.0,24.0,13209.0,114.0,5.0,0.006181,3728.0,5474.0,31.0,29.0,7.0,7.0,11.0,4674972.0,6789840.0,32.0,24.0,255.0,1082121224.0,1082443350.0,117.0,228.0,0.0,12.866831,0.350271,0.206033,0.235783,0.000766,0.00063,0.000136,0.0,0.0,2.0,2.0,1.0,0,0
34.0,55006.0,23.0,47344.0,120.0,2.0,0.001031,130.0,162.0,31.0,29.0,0.0,0.0,2.0,504364.6563,628516.0,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.008,0.006,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0,0
34.0,100361.0,24.0,46132.0,114.0,5.0,0.006648,1064.0,2260.0,31.0,29.0,4.0,4.0,0.0,1174488.625,2493381.5,12.0,12.0,255.0,4291464440.0,2146335792.0,89.0,188.0,0.0,30.709719,0.709626,0.5737270000000001,0.557545,0.000674,0.000509,0.000165,0.0,0.0,10.0,7.0,1.0,0,0
39.0,36758.0,26.0,26872.0,114.0,5.0,0.395404,4848.0,3080.0,31.0,29.0,7.0,7.0,0.0,94586.79688,60252.29688,28.0,30.0,255.0,1772075489.0,4153883274.0,173.0,103.0,0.0,817.5750830000002,20.794783,14.632889000000002,13.614138,0.000739,0.000591,0.000148,0.0,0.0,6.0,2.0,1.0,0,0
29.0,64583.0,12.0,1.0,122.0,6.0,3.9835355584284814e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,2.0,0.0,14.0,14.0,5.0,8,1
28.0,0.0,17.0,1.0,45.0,6.0,1e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,800000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,8,1
38.0,24023.0,27.0,30092.0,114.0,5.0,0.015847999999999998,2766.0,28892.0,31.0,29.0,7.0,16.0,0.0,1364967.25,14267542.0,44.0,46.0,255.0,3784199249.0,1639105110.0,63.0,628.0,0.0,20.566772,19.998197,0.368881,0.346773,0.000714,0.000584,0.00013000000000000002,0.0,0.0,4.0,3.0,2.0,0,0
38.0,27650.0,24.0,16512.0,114.0,5.0,0.021588,37192.0,3380.0,31.0,29.0,18.0,8.0,9.0,13517510.0,1222901.625,52.0,42.0,255.0,2855463294.0,706941902.0,715.0,80.0,0.0,22.282061,0.8621200000000001,0.416137,0.512976,0.0007059999999999999,0.0005480000000000001,0.00015800000000000002,0.0,0.0,2.0,1.0,1.0,0,0
38.0,126129.0,24.0,47344.0,120.0,2.0,0.001242,146.0,178.0,31.0,29.0,0.0,0.0,2.0,470209.3438,573268.9375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0
37.0,4369.0,27.0,12108.0,114.0,5.0,2.776348,2934.0,3742.0,31.0,29.0,11.0,15.0,3.0,8292.908203,10583.6875,52.0,54.0,255.0,2385383174.0,239979032.0,56.0,69.0,0.0,3871.68087,113.248148,54.431726,52.374719,0.000611,0.000485,0.000126,0.0,0.0,3.0,2.0,8.0,0,0
18.0,90.0,31.0,47344.0,120.0,6.0,1e-05,264.0,0.0,60.0,0.0,0.0,0.0,2.0,105600000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0,0
18.0,90.0,31.0,47344.0,120.0,6.0,2e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,528000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0,0
34.0,121253.0,27.0,16512.0,114.0,2.0,0.398581,35613.0,2566.0,32.0,29.0,16.0,6.0,9.0,698919.4375,49796.65234,45.0,30.0,255.0,2003817983.0,4154481812.0,791.0,86.0,0.0,813.8224,27.219988,9.058659,11.345,0.000598,0.0004730000000000001,0.000125,0.0,0.0,1.0,1.0,6.0,0,0
39.0,49851.0,20.0,16269.0,120.0,2.0,0.001592,544.0,304.0,31.0,29.0,0.0,0.0,0.0,2050251.25,1145728.625,4.0,4.0,0.0,0.0,0.0,136.0,76.0,0.0,0.568278,0.29085700000000003,0.405333,0.209667,0.0,0.0,0.0,0.0,0.0,12.0,8.0,3.0,0,0
28.0,68557.0,12.0,1091.0,114.0,5.0,0.812535,956.0,4670.0,62.0,252.0,7.0,9.0,7.0,8949.768555,43892.26563,20.0,22.0,255.0,555346351.0,1743848913.0,48.0,212.0,0.0,2021.579825,1905.310555,42.765,38.313144,0.053821,0.0072159999999999985,0.046605,1.0,0.0,1.0,1.0,1.0,3,1
36.0,2520.0,22.0,46132.0,114.0,5.0,0.005267,1036.0,2262.0,31.0,29.0,4.0,4.0,0.0,1442946.75,3150180.5,12.0,12.0,255.0,1064534460.0,3210210108.0,86.0,189.0,0.0,23.771721,0.55032,0.447,0.414455,0.000826,0.000698,0.000128,0.0,0.0,3.0,9.0,1.0,0,0
35.0,45068.0,24.0,4731.0,114.0,5.0,0.790486,7806.0,15202.0,31.0,29.0,30.0,32.0,0.0,78361.92188,152635.2188,122.0,126.0,255.0,87202180.0,88386518.0,64.0,121.0,0.0,433.983266,430.29134000000005,6.530157,6.319496,0.000695,0.000545,0.00015,0.0,0.0,4.0,5.0,1.0,0,0
39.0,39707.0,27.0,63220.0,114.0,5.0,0.011353,2334.0,16446.0,31.0,29.0,7.0,12.0,0.0,1599577.25,11284418.0,36.0,38.0,255.0,2134746902.0,2135074020.0,65.0,433.0,0.0,22.362031,21.05374,0.313771,0.289973,0.000772,0.0006129999999999999,0.00015900000000000002,0.0,0.0,5.0,3.0,2.0,0,0
33.0,93527.0,24.0,5357.0,114.0,5.0,0.030014,4238.0,61348.0,31.0,29.0,7.0,30.0,0.0,1114146.75,16130872.0,72.0,74.0,255.0,435698587.0,2588619231.0,59.0,829.0,0.0,22.795854,22.040905,0.41793,0.403877,0.000686,0.000524,0.000162,0.0,0.0,6.0,10.0,2.0,0,0
31.0,90.0,18.0,47344.0,120.0,6.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,43.0,43.0,43.0,4,1
38.0,117851.0,26.0,11727.0,114.0,5.0,0.016850999999999998,2438.0,19918.0,31.0,29.0,7.0,13.0,0.0,1127054.75,9220105.0,38.0,40.0,255.0,3449115155.0,3469199454.0,64.0,498.0,0.0,0.0,25.577693,0.446514,0.419667,0.000598,0.00048,0.000118,0.0,0.0,5.0,16.0,1.0,0,0
37.0,108809.0,24.0,16512.0,114.0,5.0,0.738925,37144.0,3380.0,31.0,29.0,18.0,8.0,9.0,394410.8125,35727.57813,52.0,42.0,255.0,1861382621.0,4050350484.0,714.0,80.0,0.0,1278.517854,41.527602,14.481706,18.010120999999994,0.0006320000000000001,0.0005059999999999999,0.000126,0.0,0.0,2.0,2.0,1.0,0,0
18.0,46486.0,31.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0,0
29.0,64583.0,12.0,1.0,129.0,6.0,6e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,133333328.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,2.0,0.0,12.0,12.0,3.0,9,1
33.0,49364.0,21.0,20896.0,114.0,5.0,0.081719,4862.0,79882.0,31.0,29.0,7.0,36.0,0.0,470392.4063,7729316.0,84.0,86.0,255.0,4167725683.0,2026274289.0,58.0,929.0,0.0,59.258299,58.915972,0.98088,0.967262,0.000589,0.000466,0.000123,0.0,0.0,10.0,8.0,3.0,0,0
29.0,78157.0,11.0,8696.0,114.0,5.0,24.819422642761044,875.0,429.0,254.0,252.0,3.0,1.0,0.0,2173.103698677016,1012.6414208738036,16.0,9.0,255.0,686641203.0,3403398806.0,54.0,45.0,0.0,174636.60675324738,6938.265857273977,1321.0716967733615,2279.8802061255687,0.11563135717876087,0.0603905155734514,0.05524084160530946,1.0,0.0,8.0,4.0,3.0,6,1
34.0,40742.0,24.0,560.0,114.0,5.0,0.03165,4222.0,63010.0,31.0,29.0,7.0,30.0,0.0,1052511.875,15711596.0,72.0,74.0,255.0,1679334356.0,3829225000.0,59.0,851.0,0.0,23.814037,23.178294,0.4473,0.425178,0.0007509999999999999,0.000604,0.000147,0.0,0.0,5.0,3.0,1.0,0,0
36.0,72252.0,27.0,38051.0,114.0,5.0,0.086202,3926.0,54286.0,31.0,29.0,7.0,27.0,0.0,358877.9688,4963968.0,66.0,68.0,255.0,511356129.0,2657065611.0,59.0,798.0,0.0,78.409437,77.046596,1.318938,1.277149,0.000778,0.0006230000000000001,0.000155,0.0,0.0,5.0,10.0,1.0,0,0
38.0,47428.0,23.0,40935.0,114.0,5.0,0.013321,2334.0,16632.0,31.0,29.0,7.0,12.0,0.0,1363261.0,9725996.0,36.0,38.0,255.0,2063698611.0,4224357215.0,65.0,438.0,0.0,24.073992,22.558759,0.370286,0.344216,0.00072,0.0005769999999999999,0.000143,0.0,0.0,4.0,11.0,1.0,0,0
28.0,27113.0,16.0,1202.0,114.0,5.0,1.440812350474132,564.0,354.0,254.0,252.0,2.0,1.0,0.0,2828.739545922962,1726.199324385583,10.0,8.0,255.0,3812730101.0,3766908922.0,56.0,44.0,0.0,11715.853656347412,305.1091414982841,157.2594351417716,199.73852943685384,0.09357719717360387,0.04182135099164015,0.051755846181963716,1.0,0.0,1.0,2.0,1.0,2,1
41.0,30609.0,23.0,16512.0,114.0,5.0,1.265748,37178.0,3276.0,31.0,29.0,18.0,8.0,9.0,230466.0938,20193.5918,52.0,40.0,255.0,3040474395.0,904494288.0,715.0,82.0,0.0,2153.157404,70.819703,24.812177,32.442153999999995,0.00063,0.000499,0.000131,0.0,0.0,1.0,2.0,1.0,0,0
39.0,1116.0,24.0,42145.0,114.0,5.0,0.034003,3926.0,56716.0,31.0,29.0,7.0,27.0,0.0,909802.0625,13147546.0,66.0,68.0,255.0,708934538.0,709244383.0,59.0,834.0,0.0,30.792402000000006,29.5904,0.5177689999999999,0.498149,0.000772,0.000616,0.000156,0.0,0.0,9.0,11.0,1.0,0,0
37.0,18193.0,27.0,46132.0,114.0,5.0,0.480196,2048.0,2410.0,31.0,29.0,6.0,7.0,0.0,32703.3125,38617.56641,24.0,26.0,255.0,1659878211.0,3805575985.0,85.0,93.0,0.0,1407.478717,0.0,20.863609,19.18272,0.000762,0.00062,0.00014199999999999998,0.0,0.0,10.0,5.0,3.0,0,0
42.0,49615.0,23.0,47344.0,120.0,2.0,0.00107,146.0,178.0,31.0,29.0,0.0,0.0,2.0,545794.375,665420.5625,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.006,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0,0
31.0,46486.0,15.0,47344.0,120.0,6.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,26.0,26.0,26.0,4,1
